Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column9,Column10,Column11,Column12,Column13,Column15,Column16,Column17,Column18
REF. 87031043-BERRY-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,4-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87042012-MARI-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-,NULL,temporada,4-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c centrifugado corto-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87032014-NORA-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,4-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c centrifugado corto-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87003266-MIMI8-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,7-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87003266-MIMI8-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,7-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87012892-BOOTS-LE ,nina,camisetas,6,9-12 meses (80cm)-12-18 meses (86cm)-2-3 años (98cm)-,NULL,temporada,4-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87072018-CORDILL-LE ,nina,camisetas,4,12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,4-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87072018-CORDILL-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,4-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87002529-ROAR-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-3-4 años (104cm)-,NULL,temporada,3-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87002529-ROAR-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-,NULL,temporada,3-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87002894-SAFARI-LE ,nina,camisetas,4,18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-4-5 años (110cm)-,NULL,temporada,4-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87002894-SAFARI-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-4-5 años (110cm)-,NULL,temporada,4-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87002894-SAFARI-LE ,nina,camisetas,4,18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,4-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87022530-BRILLO7-LE ,nina,camisetas,5,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,3-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87022530-BRILLO7-LE ,nina,camisetas,5,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,3-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87094382-MARIA8-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,5-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87094382-MARIA8-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,5-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87064383-IRENE-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,4-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87064383-IRENE-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,4-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87014052-LINAB-LE ,nina,camisetas,4,12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-4-5 años (110cm)-5-6 años (116cm)-,NULL,temporada,4-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87015675-PERA-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,7-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87075694-CHIFFY-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,9-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87075694-CHIFFY-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,9-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87005673-BOLETA-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,7-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87005673-BOLETA-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,7-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87005673-BOLETA-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,7-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87005674-VACA-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,7-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87035695-SIDE-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,9-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87035911-HEART-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,7-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87085693-BANDE-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,4-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87085693-BANDE-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,4-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87016336-CRAZY-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,9-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87007668-HAWAI-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,9-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87007667-PULPITO-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,7-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87007666-TABLITA-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,9-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87007665-ALOHA-LE ,nina,camisetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,7-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87054771-DADDY-LD ,nina,camisetas,5,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,7-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87045912-SOLET-LE ,nina,camisetas,5,,NULL,temporada,9-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87063254-BODOQUES-LE ,nina,cardigans,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,12-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c centrifugado corto-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87081014-SUSAN-LE ,nina,cardigans,8,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-,NULL,temporada,12-99 €,NULL,NULL,NULL,Composición: 92%  poliéster-8%  poliamida,NULL,-Lavar a mano max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO,
REF. 87023257-ISABEL-LE ,nina,cardigans,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,12-99 €,NULL,NULL,NULL,Composición: 70%  acrílico-30%  poliéster,NULL,-Lavar a maquina max 30°c centrifugado corto-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO,
REF. 87013259-EMI-LE ,nina,cardigans,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,12-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c centrifugado corto-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87053255-MINIMIXY-LE ,nina,cardigans,5,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,12-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c centrifugado corto-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87064768-KEILA-LE ,nina,cardigans,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,12-99 €,NULL,NULL,NULL,Composición: 100%  acrílico,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO,
REF. 87064768-KEILA-LE ,nina,cardigans,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,12-99 €,NULL,NULL,NULL,Composición: 100%  acrílico,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO,
REF. 87084770-PAOLAB-LE ,nina,cardigans,7,12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-4-5 años (110cm)-5-6 años (116cm)-,NULL,temporada,12-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87036323-AMANDAB-LE ,nina,cardigans,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,12-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a mano max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87082022-PANA-LE ,nina,sudaderas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,17-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87053262-ALBA-LE ,nina,sudaderas,4,18-24 meses (92cm)-,NULL,temporada,12-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87055910-SELMAB-LE ,nina,sudaderas,8,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,15-99 €,NULL,NULL,NULL,Composición: 100%  algodón,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO,
REF. 87085709-TANGOB-I-LE ,nina,sudaderas,5,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,15-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87051503-SATURN-LE ,nina,sudaderas,4,4-5 años (110cm)-,NULL,temporada,7-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-Se puede usar secadora,MANGO
REF. 87051503-SATURN-LE ,nina,sudaderas,4,9-12 meses (80cm)-3-4 años (104cm)-4-5 años (110cm)-,NULL,temporada,7-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-Se puede usar secadora,MANGO
REF. 87051503-SATURN-LE ,nina,sudaderas,4,4-5 años (110cm)-,NULL,temporada,7-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-Se puede usar secadora,MANGO
REF. 87061502-MIRES8-LE ,nina,sudaderas,7,4-5 años (110cm)-,NULL,temporada,7-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c centrifugado corto-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87061502-MIRES8-LE ,nina,sudaderas,4,9-12 meses (80cm)-12-18 meses (86cm)-2-3 años (98cm)-4-5 años (110cm)-,NULL,temporada,7-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c centrifugado corto-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87082523-MARTA-LE ,nina,sudaderas,4,18-24 meses (92cm)-2-3 años (98cm)-,NULL,temporada,12-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87083260-PATTI-LE ,nina,sudaderas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,12-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87044039-BEAUTY-LE ,nina,sudaderas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,12-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87064038-FLEURS-LE ,nina,sudaderas,6,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,12-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87034052-FUNNY-LE ,nina,sudaderas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-,NULL,temporada,15-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87034060-SUIZO-LE ,nina,sudaderas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,15-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87084382-DAISY-LE ,nina,sudaderas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,12-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87074038-MIREIAJ8-LE ,nina,sudaderas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,12-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87065909-OTILIA-LE ,nina,sudaderas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,12-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87034759-SATURNP-I-LE ,nina,sudaderas,7,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,19-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87055707-JULIA-LE ,nina,chaquetas,5,18-36 meses (96cm)-3-4 años (104cm)-,NULL,temporada,25-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c centrifugado corto-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87085133-EDGEB8-LE ,nina,chaquetas,8,12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,22-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c centrifugado corto-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87055711-BIANCA-LE ,nina,chaquetas,5,9-18 meses (86cm)-18-36 meses (96cm)-3-4 años (104cm)-,NULL,temporada,29-99 €,NULL,NULL,NULL,Composición: 100%  algodón. Forro: 100%  algodón. Relleno: 100%  poliéster,NULL,-Lavar a maquina max 30°c centrifugado corto-No usar lejia-Plancha max 110°c-No limpiar en seco-No se puede usar secadora,MANGO,
REF. 87090568-BLANCA-I-LA ,nina,NULL,3,,NULL,temporada,19-99 €,NULL,NULL,NULL,Composición: 100%  poliéster,NULL,-Lavar a maquina max 30°c centrifugado corto-No usar lejia-No planchar-No limpiar en seco-No se puede usar secadora,MANGO,
REF. 87061018-MARTINE-LE ,nina,chaquetas,6,9-12 meses (80cm)-12-18 meses (86cm)-,NULL,temporada,19-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c centrifugado corto-No usar lejia-No planchar-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87052513-ALIP8-LE ,nina,chaquetas,4,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,19-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c centrifugado corto-No usar lejia-No planchar-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87042526-JUNE7-LE ,nina,chaquetas,4,9-12 meses (80cm)-18-24 meses (92cm)-,NULL,temporada,15-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c centrifugado corto-No usar lejia-No planchar-No limpiar en seco-No se puede usar secadora,MANGO
REF. 87042526-JUNE7-LE ,nina,chaquetas,5,9-12 meses (80cm)-12-18 meses (86cm)-18-24 meses (92cm)-2-3 años (98cm)-3-4 años (104cm)-,NULL,temporada,15-99 €,NULL,NULL,NULL,NULL,NULL,NULL,-Lavar a maquina max 30°c centrifugado corto-No usar lejia-No planchar-No limpiar en seco-No se puede usar secadora,MANGO
